,x,X,n_trials,a_rew,a_pun,K,theta,omega_f,omega_p,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,Accuracy
81,"[3, 2, 1, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 0, 3, 0, 3, 2, 1, 2, 2, 3, 1, 1, 3, 3, 3, 3, 3, 1, 3, 0, 0, 0, 2, 3, 2, 1, 3, 3, 1, 0, 0, 2, 3, 3, 3, 3, 1, 3, 2, 3, 2, 1, 2, 3, 0, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 3, 3, 0, 3, 2, 2, 2, 0, 3, 2, 2, 3, 3, 0, 3, 2, 0, 2, 2, 0, 0, 2, 3, 2, 3, 2, 0, 0, 3, 2]","[0.5, 0.5, 1.0, 0.8, 1.0, 1.2, -0.7000000000000001, 1.1, 1.2, 0.9, 0.6000000000000001, 0.9, -1.9, 1.0, -1.2, 1.0, 1.2, 0.4, -1.4, 0.45, -0.1, 0.9, 0.55, 0.05, 0.45, 1.2, -11.4, 0.55, 0.6000000000000001, 0.4, 0.55, 0.5, 0.8, -1.9, -2.6, 1.1, -2.2, 0.45, 0.55, 0.0, 1.1, 0.4, 0.6000000000000001, 1.0, 0.9, -1.5, 0.45, 0.4, 0.45, 0.55, 0.65, 0.9, 0.7000000000000001, 0.1, 0.5, -0.1, -13.7, 0.55, -2.05, -0.8, 0.6000000000000001, 0.55, 0.65, 0.8, 0.4, 0.8, 0.30000000000000004, -0.1, 0.45, 0.45, 0.4, 0.65, 1.1, -2.45, 0.4, 0.25, -0.15, -2.1, 0.6000000000000001, 0.7000000000000001, -0.1, 0.65, 0.75, -0.2, 0.6000000000000001, 0.6000000000000001, -1.3, 0.4, 0.55, 1.0, -1.3, 0.30000000000000004, 0.65, 0.15, -2.5, 0.1, -1.6, 1.1, 0.85, 0.55]",100,0.76993488,0.6080265490000001,2.2761597877,0.3424228031,1.5985893173,-1.1564025667,3,2,1,1,0,0,0,1,1,1,2,0,0,0,0,1,0,3,0,3,2,1,2,2,3,1,1,3,3,3,3,3,1,3,0,0,0,2,3,2,1,3,3,1,0,0,2,3,3,3,3,1,3,2,3,2,1,2,3,0,3,3,3,3,3,3,2,2,2,2,3,3,0,3,2,2,2,0,3,2,2,3,3,0,3,2,0,2,2,0,0,2,3,2,3,2,0,0,3,2,45.0
82,"[0, 0, 0, 0, 0, 2, 3, 3, 3, 1, 3, 3, 1, 1, 3, 1, 3, 3, 3, 1, 2, 1, 2, 0, 0, 1, 3, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2]","[1.0, 1.2, -0.7000000000000001, 0.9, -1.9, 0.5, 0.5, 0.4, 0.45, 1.0, 0.45, 0.55, 0.8, 1.1, 0.6000000000000001, 1.2, 0.4, 0.55, 0.5, 0.9, 0.6000000000000001, 1.0, -0.1, 1.0, -1.2, 0.9, -1.9, 0.55, 0.05, 1.2, -11.4, 0.45, 0.0, 0.45, 0.1, -0.1, 0.55, 0.30000000000000004, -0.1, 1.2, -1.4, 0.45, 0.45, 0.4, 0.25, -0.15, 0.7000000000000001, -0.1, -2.6, 0.6000000000000001, 0.4, 0.55, 0.30000000000000004, 0.15, 0.1, 0.55, 0.4, -0.35000000000000003, 0.30000000000000004, 0.4, 0.75, 0.55, 0.30000000000000004, 0.4, 0.35000000000000003, 0.45, 0.65, -0.2, 0.6000000000000001, 0.4, 0.45, 0.55, 0.65, 0.7000000000000001, 0.5, -2.05, 0.5, -0.05, 0.1, 0.45, 0.8, 0.35000000000000003, 0.4, 0.5, 0.45, -0.15, 0.6000000000000001, 0.55, 0.65, 0.8, 0.4, 0.8, 0.4, 0.65, -2.45, 0.55, 0.0, 0.15, 0.5, 0.6000000000000001]",100,0.8404112402,0.7844306648,0.3055169896,1.2148662052,0.6363436956,0.3883052806,0,0,0,0,0,2,3,3,3,1,3,3,1,1,3,1,3,3,3,1,2,1,2,0,0,1,3,2,2,1,1,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,78.0
83,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 1, 0, 1, 0, 2, 0, 3, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 3, 0, 0, 1, 1, 0, 0, 3, 0, 1, 2, 1, 3, 1, 0, 1, 0, 0, 2, 1, 3, 0, 2, 2, 2, 1, 1, 3, 1, 1, 1, 3, 2, 3, 1, 3, 1, 2, 2, 1, 1, 0, 1, 0, 3, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 0, 3, 3, 3, 3, 0, 3, 0, 0, 2, 0, 1, 1, 0, 3]","[0.5, 0.4, 0.45, 0.45, 0.55, 0.6000000000000001, 0.4, 0.55, 0.5, -1.9, 1.0, 1.0, 1.2, 0.8, -0.7000000000000001, 0.5, 0.9, 0.55, -1.9, 1.0, 1.1, -1.2, 1.2, 1.2, 0.9, -1.4, 1.0, 0.9, -2.6, 0.4, 1.1, -2.2, 1.2, -11.4, 0.9, -1.5, 0.6000000000000001, -0.8, 0.8, 0.6000000000000001, 1.1, 0.4, 1.0, 1.1, 0.9, -2.1, -0.2, -0.1, -13.7, 0.45, -1.3, 0.55, 0.05, 0.45, 1.2, 1.3, 0.55, 1.1, 0.9, 1.0, 0.65, 0.0, 0.7000000000000001, 1.2, 0.5, -16.3, 0.45, 0.1, 1.1, 1.4, 1.0, 1.3, -1.3, -2.05, 1.0, 1.1, 1.2, 1.2, -1.6, 1.4, 1.1, 1.3, -18.6, -0.1, 1.1, -2.4, 0.6000000000000001, 0.55, 0.65, 0.8, 1.0, 0.4, -0.8, -1.2, 0.55, -0.4, 1.2, 1.1, -1.1, 0.8]",100,0.9769948349,0.0521120234,0.5470674726,2.225149814,1.3290719449,-1.7730648329,3,3,3,3,3,3,3,3,3,3,0,1,0,1,0,2,0,3,0,0,1,0,1,0,1,0,1,1,0,3,0,0,1,1,0,0,3,0,1,2,1,3,1,0,1,0,0,2,1,3,0,2,2,2,1,1,3,1,1,1,3,2,3,1,3,1,2,2,1,1,0,1,0,3,1,1,1,1,0,1,1,1,1,2,0,0,3,3,3,3,0,3,0,0,2,0,1,1,0,3,59.0
84,"[2, 1, 2, 2, 2, 0, 1, 1, 1, 1, 3, 2, 1, 0, 1, 2, 2, 3, 3, 2, 3, 2, 2, 1, 2, 1, 3, 0, 2, 2, 3, 0, 0, 2, 2, 0, 2, 3, 0, 3, 3, 0, 3, 2, 0, 2, 2, 2, 0, 2, 3, 2, 0, 3, 3, 0, 2, 2, 3, 3, 3, 3, 3, 0, 3, 3, 0, 0, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 0, 3, 2, 3, 2, 3, 0, 3, 0, 0, 2, 3, 2, 0, 2, 2, 0, 2, 2, 3, 3, 2]","[0.5, 1.0, 0.6000000000000001, -0.1, 0.55, 1.0, 0.8, 1.1, 1.2, 0.9, 0.5, 0.05, 1.0, 1.2, 0.9, 0.45, 0.0, 0.4, 0.45, 0.45, 0.45, 0.1, -0.1, 1.2, 0.55, -11.4, 0.55, -0.7000000000000001, 0.30000000000000004, -0.1, 0.6000000000000001, 0.9, -1.9, 0.45, 0.45, 1.0, 0.4, 0.4, -1.2, 0.55, 0.5, 1.2, -1.9, 0.25, -1.4, -0.15, 0.7000000000000001, -0.1, -2.6, 0.6000000000000001, 0.55, 0.4, 1.1, 0.4, 0.6000000000000001, -2.2, 0.55, 0.30000000000000004, 0.4, 0.45, 0.55, 0.65, 0.7000000000000001, 0.9, 0.5, -2.05, -1.5, -0.8, 0.15, 0.1, 0.55, 0.4, -0.35000000000000003, 0.6000000000000001, 0.55, 0.65, 0.8, 0.4, 1.1, 0.8, 0.30000000000000004, 0.4, 0.4, 0.65, -2.1, -2.45, -0.2, -1.3, 0.75, 0.6000000000000001, 0.30000000000000004, 1.0, 0.35000000000000003, 0.45, -1.3, 0.65, -0.2, 0.65, 0.75, 0.5]",100,0.5594570684,0.408462413,3.5138433482,1.0710032558,0.3160854501,-1.1594192987,2,1,2,2,2,0,1,1,1,1,3,2,1,0,1,2,2,3,3,2,3,2,2,1,2,1,3,0,2,2,3,0,0,2,2,0,2,3,0,3,3,0,3,2,0,2,2,2,0,2,3,2,0,3,3,0,2,2,3,3,3,3,3,0,3,3,0,0,2,2,2,2,2,3,3,3,3,3,0,3,2,3,2,3,0,3,0,0,2,3,2,0,2,2,0,2,2,3,3,2,46.0
85,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 3, 3, 3, 3]","[1.0, 0.8, 1.1, 1.2, 0.9, 1.0, 0.9, 1.2, -11.4, 1.0, 1.2, -0.7000000000000001, 0.5, 0.6000000000000001, -0.1, 0.5, 0.4, 0.45, 0.45, 0.55, 0.6000000000000001, 0.4, 0.55, 0.5, -1.9, 0.55, 0.05, 0.45, 0.0, 0.45, 0.1, -0.1, 0.55, 0.30000000000000004, -0.1, 0.45, 0.45, 0.4, 0.25, -0.15, 0.9, -1.9, 0.7000000000000001, -0.1, 0.6000000000000001, 0.4, 0.55, 0.30000000000000004, 0.15, 0.1, 0.55, 0.4, -0.35000000000000003, 0.30000000000000004, 0.4, 0.75, 0.30000000000000004, 0.35000000000000003, 0.45, 0.65, -0.2, 0.5, -0.05, 0.1, 0.45, 0.8, 0.35000000000000003, 0.4, 0.5, 0.45, -0.15, 0.55, 0.0, 0.15, 0.5, 0.6000000000000001, 0.4, 0.45, 0.55, 0.5, -0.1, 0.6000000000000001, 0.05, 0.2, 0.55, 0.4, 0.6000000000000001, 0.4, 0.45, 0.55, 0.65, 0.7000000000000001, 0.5, -2.05, 1.0, -1.2, 0.6000000000000001, 0.55, 0.65, 0.8]",100,0.32273857840000003,0.8785375436,1.3877990068,4.6219795272,1.6610580173,1.2052714987,1,1,1,1,1,1,1,1,1,0,0,0,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,95.0
86,"[2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 3, 2, 0, 3, 1, 3, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 2, 2, 3, 2, 2, 2, 3, 3, 3, 3, 3, 2, 2, 0, 2, 0, 2, 2, 3, 2, 2, 2, 2, 3, 3, 2, 2, 0, 2, 3, 3, 2, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 2]","[0.5, 0.6000000000000001, 1.0, 1.2, -0.7000000000000001, 0.9, -1.9, -0.1, 0.55, 0.05, 1.0, 0.5, 0.45, -1.2, 0.4, 1.0, 0.45, 0.8, 1.1, 1.2, 0.0, 0.9, 0.45, 1.0, 0.9, 1.2, -11.4, 0.45, 0.1, 0.55, -0.1, 0.55, 0.30000000000000004, 0.6000000000000001, 0.4, 0.55, 0.5, -1.9, -0.1, 0.45, 1.2, 0.45, -1.4, 0.4, 0.25, 0.55, -0.15, 0.7000000000000001, -0.1, 0.6000000000000001, 0.4, 0.6000000000000001, 0.4, 0.55, -2.6, 0.30000000000000004, 0.4, 0.45, 0.15, 0.55, 0.1, 0.55, 0.65, 0.7000000000000001, 0.5, -2.05, 0.4, -0.35000000000000003, 0.30000000000000004, 0.4, 0.75, 0.30000000000000004, 0.35000000000000003, 0.45, 0.65, -0.2, 0.5, -0.05, 0.1, 0.45, 0.6000000000000001, 0.55, 0.65, 0.8, 0.35000000000000003, 0.4, 0.5, 0.8, 0.4, 0.8, 0.45, 0.4, 0.65, -0.15, 0.55, -2.45, 0.0, 0.15, 0.5, 0.6000000000000001]",100,0.8187052134,0.8278746928,3.124379412,1.2174052916,0.2048712442,-0.0304546958,2,2,0,0,0,0,0,2,2,2,0,3,2,0,3,1,3,1,1,1,2,1,3,1,1,1,1,2,2,3,2,2,2,3,3,3,3,3,2,2,0,2,0,2,2,3,2,2,2,2,3,3,2,2,0,2,3,3,2,3,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,3,3,2,3,3,2,2,3,2,2,2,2,65.0
87,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 3, 3]","[0.5, 0.4, 0.45, 0.45, 0.55, 0.6000000000000001, 0.4, 0.55, 0.5, -1.9, 0.5, 0.6000000000000001, 1.0, 0.8, -0.1, 1.1, 1.2, 0.9, 1.0, 0.9, 1.2, -11.4, 0.55, 0.55, 0.05, 1.0, 1.2, -0.7000000000000001, 0.45, 0.0, 0.45, 0.1, -0.1, 0.9, 0.55, 0.30000000000000004, -0.1, -1.9, 0.45, 0.45, 0.4, 0.25, -0.15, 0.7000000000000001, -0.1, 0.4, 0.6000000000000001, 0.4, 0.55, 0.30000000000000004, 0.15, 0.1, 0.55, 0.4, -0.35000000000000003, 0.6000000000000001, 0.4, 0.45, 0.55, 0.65, 0.7000000000000001, 0.5, -2.05, 0.30000000000000004, 0.4, 0.75, 0.30000000000000004, 0.35000000000000003, 0.45, 0.65, -0.2, 0.5, -0.05, 0.1, 0.45, 0.8, 0.35000000000000003, 0.4, 0.5, 0.45, -0.15, 0.55, 0.0, 0.15, 0.5, 0.6000000000000001, 0.4, 0.45, 0.55, 0.5, -0.1, 0.6000000000000001, 0.05, 0.2, 1.0, -1.2, 1.2, -1.4, 0.6000000000000001, 0.55]",100,0.2214860541,0.6372162491000001,0.1052694151,3.1241959906,0.9459845333,0.040682732400000005,3,3,3,3,3,3,3,3,3,3,2,2,1,1,2,1,1,1,1,1,1,1,3,2,2,0,0,0,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,3,3,85.0
88,"[2, 3, 1, 1, 3, 2, 3, 1, 1, 1, 3, 2, 2, 3, 3, 3, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 2, 3, 0, 2, 2, 3, 0, 0, 3, 0, 2, 1, 2, 2, 0, 2, 0, 2, 3, 3, 2, 0, 1, 1, 3, 0, 3, 1, 3, 2, 3, 3, 1, 3, 1, 3, 2, 1, 3, 0, 2, 2, 2, 0, 2, 1, 2, 0, 2, 2, 2, 3, 0, 2, 3, 2, 0, 3, 0, 0, 0, 2, 2, 1]","[0.5, 0.5, 1.0, 0.8, 0.4, 0.6000000000000001, 0.45, 1.1, 1.2, 0.9, 0.45, -0.1, 0.55, 0.55, 0.6000000000000001, 0.4, 1.0, 0.05, 0.45, 0.9, 0.0, 0.45, 0.1, -0.1, 1.2, -11.4, 0.8, 0.55, 1.0, 1.1, 0.30000000000000004, 1.2, 1.0, 0.9, -0.1, 0.45, 0.45, 0.55, -0.7000000000000001, 0.4, 0.25, 0.5, 0.9, -1.9, -1.9, 1.0, -0.15, -13.7, 0.7000000000000001, -0.1, -1.2, 0.6000000000000001, 1.2, 0.4, 0.55, 0.4, 0.55, -1.4, 1.2, 1.3, 0.6000000000000001, -2.6, 0.4, 1.1, 0.45, 0.30000000000000004, 0.55, 0.65, 0.9, 0.7000000000000001, 1.0, 0.5, 0.15, 1.2, -2.05, 1.1, 0.1, 0.55, 0.4, -2.2, -0.35000000000000003, -16.3, 0.30000000000000004, 0.9, 0.4, 0.75, 0.30000000000000004, 0.6000000000000001, -1.5, 0.35000000000000003, 0.55, 0.45, -0.8, 0.65, 1.1, -2.1, -0.2, 0.65, -0.2, 1.1]",100,0.8886938419,0.3309830224,0.4044801166,0.21726516740000001,-0.6297877895,1.9116278236,2,3,1,1,3,2,3,1,1,1,3,2,2,3,3,3,1,2,2,1,2,2,2,2,1,1,1,2,0,1,2,0,1,1,2,2,2,3,0,2,2,3,0,0,3,0,2,1,2,2,0,2,0,2,3,3,2,0,1,1,3,0,3,1,3,2,3,3,1,3,1,3,2,1,3,0,2,2,2,0,2,1,2,0,2,2,2,3,0,2,3,2,0,3,0,0,0,2,2,1,26.0
89,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1.0, 1.2, -0.7000000000000001, 0.9, -1.9, 1.0, -1.2, 1.2, -1.4, -2.6, 0.5, 0.6000000000000001, -0.1, 0.55, 0.05, 0.45, 0.0, 1.1, -2.2, 0.9, -1.5, -0.8, 1.1, -2.1, 0.45, 0.1, -0.1, 1.0, 0.8, 1.1, 1.2, 0.9, 1.0, 0.9, 1.2, -11.4, -0.2, -1.3, 0.5, 0.4, 0.45, 0.45, 0.55, 0.6000000000000001, 0.4, 0.55, 0.5, -1.9, 1.0, -1.3, -1.6, 1.1, -2.4, 1.0, -0.8, -1.2, 0.8, 1.1, 1.0, 0.9, -13.7, -0.4, -1.1, 0.55, 0.30000000000000004, -0.1, 0.45, 0.45, 0.4, 0.25, -0.15, 0.55, 0.4, 0.6000000000000001, 0.4, 0.45, 0.55, 0.65, 0.7000000000000001, 0.5, -2.05, 0.7000000000000001, -0.1, 0.6000000000000001, 0.4, 0.55, 0.30000000000000004, 0.15, 0.1, 0.55, 0.4, -0.35000000000000003, 0.30000000000000004, 0.4, 0.75, 0.30000000000000004, 0.35000000000000003, 0.45, 0.65, -0.2]",100,0.7046271611,0.1261621131,4.0078288358,2.6362650809,1.6200860136,0.4796995768,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1,1,1,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,88.0
90,"[0, 0, 0, 0, 3, 1, 0, 0, 3, 0, 1, 3, 2, 1, 1, 1, 1, 3, 1, 1, 1, 2, 2, 2, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 3, 0, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2, 2, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3, 2, 2, 2, 2, 3, 2, 3, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 0]","[1.0, 1.2, -0.7000000000000001, 0.9, 0.5, 1.0, -1.9, 1.0, 0.4, -1.2, 0.8, 0.45, 0.5, 1.1, 1.2, 0.9, 1.0, 0.45, 0.9, 1.2, -11.4, 0.6000000000000001, -0.1, 0.55, 0.55, 0.05, 0.45, 0.6000000000000001, 0.4, 0.55, 0.5, 0.0, 0.45, 0.1, -0.1, -1.9, 1.2, 0.55, 0.30000000000000004, -0.1, -1.4, 0.45, -2.6, 0.45, 0.4, 0.25, -0.15, 0.7000000000000001, -0.1, 0.6000000000000001, 0.55, 0.4, 0.55, 0.4, 0.6000000000000001, 0.30000000000000004, 0.15, 0.1, 0.4, 0.45, 0.55, 0.65, 0.55, 0.4, -0.35000000000000003, 0.7000000000000001, 0.5, -2.05, 0.30000000000000004, 0.4, 0.75, 0.30000000000000004, 0.6000000000000001, 0.55, 0.65, 0.8, 0.4, 0.35000000000000003, 0.45, 0.65, -0.2, 0.8, 0.5, 0.4, 0.65, -0.05, -2.45, 0.1, 0.45, 0.6000000000000001, 0.8, 0.35000000000000003, 0.4, 0.5, 0.45, -0.15, 0.55, 0.0, 0.65, 1.1]",100,0.46758415210000004,0.4307930453,2.9474452917000002,1.9677001386000001,-0.2572774351,1.4870294284,0,0,0,0,3,1,0,0,3,0,1,3,2,1,1,1,1,3,1,1,1,2,2,2,3,2,2,3,3,3,3,2,2,2,2,3,0,2,2,2,0,2,0,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,3,3,3,3,2,2,2,3,3,3,2,2,2,2,3,3,3,3,3,2,2,2,2,3,2,3,3,2,3,2,2,3,2,2,2,2,2,2,2,2,3,0,61.0
91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[1.0, 0.8, 1.1, 1.2, 0.9, 1.0, 0.9, 1.2, -11.4, 1.0, 1.2, -0.7000000000000001, 0.9, -1.9, 0.5, 0.6000000000000001, -0.1, 0.5, 0.4, 0.45, 0.45, 0.55, 0.6000000000000001, 0.4, 0.55, 0.5, -1.9, 0.55, 0.05, 0.45, 0.0, 0.45, 0.1, -0.1, 0.55, 0.30000000000000004, -0.1, 0.45, 0.45, 0.4, 0.25, -0.15, 0.7000000000000001, -0.1, 0.6000000000000001, 0.4, 0.55, 0.30000000000000004, 0.15, 0.1, 0.55, 0.4, -0.35000000000000003, 0.30000000000000004, 0.4, 0.75, 0.30000000000000004, 0.35000000000000003, 0.45, 0.65, -0.2, 0.5, -0.05, 0.1, 0.45, 0.8, 0.35000000000000003, 0.4, 0.5, 0.45, -0.15, 0.55, 0.0, 0.15, 0.5, 0.6000000000000001, 0.4, 0.45, 0.55, 0.5, -0.1, 0.6000000000000001, 0.05, 0.2, 0.55, 0.4, 0.6000000000000001, 0.4, 0.45, 0.55, 0.65, 0.7000000000000001, 0.5, -2.05, 0.6000000000000001, 0.55, 0.65, 0.8, 0.4, 0.8]",100,0.9522189949000001,0.6660533281000001,0.42636177620000004,3.4983790708,1.4711462113,1.8432297425000002,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,97.0
92,"[0, 0, 0, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 3, 3]","[1.0, 1.2, -0.7000000000000001, 0.5, 0.6000000000000001, -0.1, 0.5, 0.4, 0.45, 0.45, 0.55, 0.6000000000000001, 0.4, 0.55, 0.5, -1.9, 0.55, 0.05, 0.45, 0.0, 0.45, 0.1, -0.1, 0.55, 0.30000000000000004, -0.1, 0.9, -1.9, 0.45, 0.45, 0.4, 0.25, -0.15, 1.0, 0.8, 1.1, 1.2, 0.9, 1.0, 0.9, 1.2, -11.4, 0.7000000000000001, -0.1, 0.6000000000000001, 0.4, 0.55, 0.30000000000000004, 0.15, 0.1, 0.55, 0.4, -0.35000000000000003, 0.30000000000000004, 0.4, 0.75, 0.30000000000000004, 0.35000000000000003, 0.45, 0.65, -0.2, 0.5, -0.05, 0.1, 0.45, 0.8, 0.35000000000000003, 0.4, 0.5, 0.45, -0.15, 0.55, 0.0, 0.15, 0.5, 0.6000000000000001, 0.4, 0.45, 0.55, 0.5, -0.1, 0.6000000000000001, 0.05, 0.2, 1.0, -1.2, 0.55, 0.4, 0.6000000000000001, 0.4, 0.45, 0.55, 0.65, 0.7000000000000001, 0.5, -2.05, 1.2, -1.4, 0.6000000000000001, 0.55]",100,0.3171314723,0.4982028651,1.0894765544,4.0637346712,1.6162687896999999,-0.29015903870000004,0,0,0,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,3,3,3,3,3,3,3,3,3,3,0,0,3,3,91.0
